from,to,cost
53,74,12.85256464676423
53,75,12.91615909664125
53,76,13.156627208587869
53,77,14.013446374293752
53,78,13.29408755183916
53,79,12.914193917103796
53,80,12.497712149345272
53,81,11.857759442815395
53,82,13.42507173126937
53,83,12.284149894159544
53,84,11.608721596363871
53,85,10.535252457275863
53,86,9.268213160666386
53,87,8.65581887741999
53,88,8.204049488110089
53,89,8.221820970251931
53,90,8.521256207358196
53,91,9.229978487664109
53,92,11.653260606410845
53,93,6.39283044648744
53,94,6.502104865286027
53,95,6.714780898333129
53,96,6.9082313066839225
53,97,7.391501123158293
53,98,15.789889750113202
53,99,14.50800432542869
53,100,10.121793622923722
53,101,9.51810542117424
53,102,10.512740485758181
53,103,9.869041566968754
53,104,9.781744469616363
53,105,10.601082507200307
53,106,11.214901183320977
53,107,12.141384402550969
53,108,17.068342192042206
53,109,16.370347683589127
53,110,16.11590419776071
53,111,14.94433269248277
53,112,14.742659396996665
53,113,14.374227193551098
53,114,13.930135106578566
53,115,14.049349253153
53,116,12.82416041126265
53,117,10.568272307439358
53,118,9.441328213474772
54,0,20.881284018552293
54,1,10.605711215877712
54,2,10.360498070475822
54,3,12.113608897037711
54,4,12.86532347014383
54,5,13.679654915061386
54,6,14.322526422436002
54,7,15.1220973072814
54,8,16.3656320806226
54,9,16.969037256071736
54,10,17.53370266099427
54,11,17.823398869166365
54,12,18.148719827770638
54,13,8.910861822852874
54,14,9.134906248142984
54,15,10.235076117243068
54,16,11.105529022936004
54,17,12.040807962233556
54,18,12.502003583808367
54,19,13.218994867987735
54,20,14.326450294809723
54,21,14.87474042799189
54,22,15.72110913157698
54,23,16.08584964655369
54,24,18.937229373136123
54,25,20.58501968231957
54,26,19.682737653801194
54,27,18.93347585871951
54,28,18.05074303260279
54,29,17.060104256807772
54,30,16.034921834014455
54,31,14.510672238535161
54,32,13.783621215968978
54,33,12.940670450682017
54,34,12.042213663366375
54,35,11.48029498835724
54,36,14.149674137413758
54,37,15.207357974565513
54,38,16.062098819187106
54,39,16.456224114377562
54,40,11.146567618815933
54,41,10.445420707446626
54,42,9.564418021910248
54,43,8.993666201112184
54,44,8.192014199388643
54,45,7.078941215552153
54,46,6.328018340435025
54,47,5.448974470974644
54,48,4.63463022040758
54,49,3.924916543215885
54,50,2.8720323743107894
54,51,2.0284846722217553
54,52,1.4147930493451215
54,53,1.8319311517284385
54,55,1.431953419879023
54,56,2.278053904269329
54,57,2.600647775618534
54,58,3.24503724014083
54,59,5.258442791200222
54,60,19.600369356972344
54,61,18.68119776898798
54,62,17.27128991192962
54,63,15.719994110189974
54,64,14.553527402941336
54,65,13.977969513628892
54,66,12.822953614268227
54,67,11.970737168843455
54,68,11.40875678317278
54,69,10.934410677689899
54,70,11.50779466622695
54,71,12.506348217634551
54,72,12.821826621755623
54,73,13.377686220983854
54,74,14.02273285528356
54,75,14.16120881655474
54,76,14.521947935206844
54,77,15.465251593512718
54,78,14.359814814436827
54,79,13.906594913388034
54,80,13.396071748283399
54,81,12.53610937097699
54,82,12.655148667110895
54,83,11.709408178451671
54,84,11.127249222523071
54,85,10.198089105353143
54,86,9.12058867708755
54,87,8.651947653496444
54,88,8.410260478140867
54,89,8.687171094167855
54,90,9.250641934043097
54,91,10.04013791353155
54,92,12.245651058366592
54,93,5.539145992389819
54,94,5.922340344599558
54,95,6.37835475917786
54,96,6.76678449753177
54,97,7.522759406921874
54,98,14.85137130777703
54,99,13.62484224958073
54,100,11.023094327020896
54,101,10.07952348663772
54,102,10.816264965947985
54,103,10.624228358556598
54,104,10.145700013815981
54,105,11.615934503051685
54,106,12.354560832859114
54,107,13.394223035737928
54,108,17.499499346735007
54,109,16.790884965558906
54,110,16.44316587992495
54,111,15.046553178103448
54,112,14.769761470764612
54,113,14.318569441900147
54,114,13.708884260644163
54,115,13.732106048948761
54,116,12.496416851249618
54,117,10.02540849709719
54,118,8.8138262860371
55,0,19.81147986027769
55,1,10.912560096983508
55,2,10.559743775743556
55,3,12.148785289093826
55,4,12.835803945275073
55,5,13.622543601426463
55,6,14.3340149890992
55,7,15.15279023753341
55,8,16.315398676727145
55,9,16.898374264597415
55,10,17.537973140520958
55,11,17.86006725475961
55,12,18.229829472057638
55,13,9.35154453426445
55,14,9.71242136280282
55,15,10.863650020315019
55,16,11.766673340272016
55,17,12.742332659626436
55,18,13.291006849839457
55,19,14.040361241611937
55,20,15.073402505443912
55,21,15.590380599474404
55,22,16.401599615677778
55,23,16.740497036873617
55,24,18.57199989579856
55,25,20.24137459403324
55,26,19.383065245904117
55,27,18.667880063235415
55,28,17.791846787937324
55,29,16.82981641283822
55,30,15.822902815989163
55,31,14.311260131969819
55,32,13.550939752553818
55,33,12.678272128746267
55,34,11.7534055913093
55,35,11.112405854506111
55,36,13.765611435804399
55,37,14.755698876959409
55,38,15.539735307965719
55,39,15.955771453871828
55,40,10.869493450193309
55,41,10.2374268003383
55,42,9.448462922846637
55,43,8.901309497930402
55,44,8.180492606900135
55,45,7.314991302029557
55,46,6.716338512442953
55,47,5.934385809251317
55,48,5.226493006711795
55,49,4.603469871776783
55,50,3.5913189103094756
55,51,2.8579831566038876
55,52,2.519939100953893
55,53,3.130281845985121
55,54,1.431953419879023
55,56,0.865321797947546
55,57,1.5242281001048974
55,58,2.9621745036740097
55,59,4.977171732533868
55,60,18.60399840896129
55,61,17.72381609654782
55,62,16.32531236363996
55,63,14.782452851614627
55,64,13.651798740049985
55,65,13.092719431287406
55,66,11.97669212548821
55,67,11.162093734327144
55,68,10.915800030524895
55,69,10.76789651700323
55,70,11.429428661747453
55,71,12.61286571403135
55,72,12.985320630920874
55,73,13.612410192850882
55,74,14.32850189067854
55,75,14.537088424757156
55,76,15.014699477937137
55,77,16.042859370290532
55,78,14.565682501441398
55,79,14.051418183925263
55,80,13.464543422773462
55,81,12.431097951403123
55,82,11.522626163052164
55,83,10.702431249883116
55,84,10.186955505044018
55,85,9.368815324924903
55,86,8.448168923663848
55,87,8.098134289834057
55,88,8.023113076040765
55,89,8.492902793380196
55,90,9.252214545379882
55,91,10.0892168260823
55,92,12.075068731493879
55,93,4.482493105066977
55,94,5.047503993164818
55,95,5.662738179628179
55,96,6.179662128079667
55,97,7.110346358689922
55,98,13.616854485277948
55,99,12.424215733493384
55,100,11.12937781852839
55,101,9.924565838159392
55,102,10.443256186242797
55,103,10.615263527923732
55,104,9.83344887229025
55,105,11.8107603497249
55,106,12.651109280700606
55,107,13.785256073402637
55,108,17.145154044582867
55,109,16.43370535478751
55,110,16.017080387499075
55,111,14.465240912858107
55,112,14.136795845806736
55,113,13.63110980803943
55,114,12.912684310993868
55,115,12.871170142233652
55,116,11.641162100152478
55,117,9.060701765838727
55,118,7.8146936416442605
56,0,19.04964588315153
56,1,10.95832124666858
56,2,10.543216207573355
56,3,12.02091115020187
56,4,12.664827738790247
56,5,13.43072761508951
56,6,14.179592867702596
56,7,15.006159336927498
56,8,16.115962168082834
56,9,16.684800396983285
56,10,17.366790236856883
56,11,17.7072014555414
56,12,18.10244582858812
56,13,9.493589565404099
56,14,9.934289952631097
56,15,11.1072645835664
56,16,12.024390440410384
56,17,13.019843957387499
56,18,13.621526983552378
56,19,14.388571917875662
56,20,15.369673196341958
56,21,15.86470708071951
56,22,16.650701483691375
56,23,16.972018307050796
56,24,18.182351041440953
56,25,19.86026727908157
56,26,19.028968977501968
56,27,18.33513214599781
56,28,17.465319620712066
56,29,16.522784461987392
56,30,15.529973957388307
56,31,14.031866984163067
56,32,13.255602308567838
56,33,12.370091687793066
56,34,11.435276699375672
56,35,10.752044724806481
56,36,13.380990897995204
56,37,14.32821860631283
56,38,15.06950601042511
56,39,15.496604144490293
56,40,10.564551369276671
56,41,9.978840688843638
56,42,9.252835902142271
56,43,8.72622285156925
56,44,8.064004013654037
56,45,7.362456921008784
56,46,6.866889668632421
56,47,6.160686379971353
56,48,5.534625793689644
56,49,4.981693510386468
56,50,4.038067233122203
56,51,3.406517883229524
56,52,3.2087437988191807
56,53,3.8781249381338347
56,54,2.278053904269329
56,55,0.865321797947546
56,57,1.5040417785717592
56,58,3.3238197438095733
56,59,5.225764223496247
56,60,17.877395234427922
56,61,17.017129117465792
56,62,15.6262124579094
56,63,14.090245878224449
56,64,12.980447066296248
56,65,12.43144934561534
56,66,11.339738402259432
56,67,10.548924953090348
56,68,10.483574152988355
56,69,10.529537530409225
56,70,11.238573935221778
56,71,12.524929836591014
56,72,12.929538665201653
56,73,13.59630489613914
56,74,14.352089560754147
56,75,14.602707354176788
56,76,15.150551974898328
56,77,16.227887621103847
56,78,14.52727406687696
56,79,13.97853988957413
56,80,13.348728619215462
56,81,12.217540415167983
56,82,10.741544567038138
56,83,9.984934913923528
56,84,9.506432501296288
56,85,8.753644115771847
56,86,7.9308115166602855
56,87,7.655107361973365
56,88,7.681473526685573
56,89,8.261514211523112
56,90,9.12959887897651
56,91,9.98635577933271
56,92,11.82478683388502
56,93,3.786181025631692
56,94,4.456508128589372
56,95,5.159670667448929
56,96,5.746344774808329
56,97,6.7673647333204725
56,98,12.790116858554592
56,99,11.611966218354967
56,100,11.051808288473266
56,101,9.700631797376149
56,102,10.084868630455775
56,103,10.472591967705236
56,104,9.516357971333846
56,105,11.7815716808043
56,106,12.678185271076742
56,107,13.863846552061602
56,108,16.765509992360016
56,109,16.05458125198029
56,110,15.599869115201301
56,111,13.965425842644306
56,112,13.60924938842317
56,113,13.075075546908048
56,114,12.299554230633683
56,115,12.223404047956906
56,116,11.000589824401686
56,117,8.372275514647725
56,118,7.114658498538457
57,0,20.127792259144798
57,1,12.37741606363269
57,2,11.992442309637958
57,3,13.509011234546582
57,4,14.161902035289442
57,5,14.930952972615751
57,6,15.674194476247889
57,7,16.49945815244763
57,8,17.617459095744277
57,9,18.187565945554475
57,10,18.86490363946195
57,11,19.202279771165173
57,12,19.592266845117035
57,13,10.851498898944927
57,14,11.230631777019603
57,15,12.385081561989834
57,16,13.289561185583521
57,17,14.266350111084183
57,18,14.813529762623293
57,19,15.560822682527396
57,20,16.597553712248292
57,21,17.114437794401532
57,22,17.924400995524582
57,23,18.261680014772033
57,24,19.664282964423506
57,25,21.344322401981373
57,26,20.520589797573027
57,27,19.831419833517444
57,28,18.962885582581016
57,29,18.023353346791946
57,30,17.03216968475552
57,31,15.53519706170842
57,32,14.757926483030738
57,33,13.871362185073556
57,34,12.935663851512945
57,35,12.245640332213622
57,36,14.866773669921734
57,37,15.798435200691806
57,38,16.51897281108871
57,39,16.951453427954036
57,40,12.066622338123942
57,41,11.482866070020311
57,42,10.752245843344388
57,43,10.222231387136803
57,44,9.54631507002505
57,45,8.776467256030976
57,46,8.21568579829366
57,47,7.450284263669807
57,48,6.750372412780868
57,49,6.125816116705961
57,50,5.106493330834721
57,51,4.348062238871507
57,52,3.9210571198750097
57,53,4.430233593376577
57,54,2.600647775618534
57,55,1.5242281001048974
57,56,1.5040417785717592
57,58,1.9279860440138232
57,59,3.7332016983887866
57,60,19.03739140459982
57,61,18.21670687006701
57,62,16.842139144013434
57,63,15.321625844959742
57,64,14.247177574064066
57,65,13.714113514693345
57,66,12.657251017289578
57,67,11.89604469544794
57,68,11.955794757531212
57,69,12.03307883838598
57,70,12.73811770717096
57,71,14.002214745224805
57,72,14.396119626527721
57,73,15.047305979941562
57,74,15.784804461210003
57,75,16.01279136239727
57,76,16.515851204706234
57,77,17.556593086355026
57,78,15.987974561636522
57,79,15.451621339751528
57,80,14.83436283951089
57,81,13.719760895017599
57,82,11.79718382483274
57,83,11.188986876726393
57,84,10.77369620586772
57,85,10.105978423149093
57,86,9.366203538050396
57,87,9.128178612956859
57,88,9.180724146273233
57,89,9.764163031910279
57,90,10.614580709302455
57,91,11.466571206721403
57,92,13.328777238518834
57,93,5.096994901118117
57,94,5.863988242816709
57,95,6.616118722339748
57,96,7.228199839187944
57,97,8.2672510651924
57,98,13.668761987976374
57,99,12.559300113764733
57,100,12.524899589780006
57,101,11.20314623440109
57,102,11.579343915881239
57,103,11.963325280675802
57,104,11.017583622879407
57,105,13.237095081569409
57,106,14.108268204466702
57,107,15.26595748505324
57,108,18.251074602037583
57,109,17.540590475950673
57,110,17.07328519247591
57,111,15.398932294195719
57,112,15.024628004454291
57,113,14.469366956590237
57,114,13.641416422734716
57,115,13.524643230453847
57,116,12.314888967874323
57,117,9.63464565194157
57,118,8.369260266669585
58,0,22.006288751608352
58,1,13.759408601342214
58,2,13.454422800406775
58,3,15.09430374573258
58,4,15.792101056715216
58,5,16.581992347986766
58,6,17.285635364480168
58,7,18.101709884749344
58,8,19.275202029196393
58,9,19.859584348833444
58,10,20.492329023011823
58,11,20.809427080370515
58,12,21.170264812473707
58,13,12.115351284231108
58,14,12.372748750365503
58,15,13.479042151956834
58,16,14.350563232293323
58,17,15.283913178326513
58,18,15.730160332125035
58,19,16.436590530701206
58,20,17.562005231783246
58,21,18.114961424880256
58,22,18.96463001853297
58,23,19.33063591078422
58,24,21.490037865640836
58,25,23.164764999238756
58,26,22.32005017105382
58,27,21.613381369148243
58,28,20.739327934331854
58,29,19.78291236918308
58,30,18.779096596541653
58,31,17.269644883405334
58,32,16.505996748427062
58,33,15.629779106940678
58,34,14.701533021664758
58,35,14.043438160346625
58,36,16.685232468988097
58,37,17.646768323315122
58,38,18.393316814021322
58,39,18.820014709472673
58,40,13.82100932567648
58,41,13.197563494839383
58,42,12.409685963531327
58,43,11.860667082887124
58,44,11.128467747328262
58,45,10.183920028197319
58,46,9.503525575396043
58,47,8.654421919381686
58,48,7.86286241270382
58,49,7.163818306522411
58,50,6.109369192613525
58,51,5.270464425474642
58,52,4.643697994055713
58,53,4.888269424400807
58,54,3.24503724014083
58,55,2.9621745036740097
58,56,3.3238197438095733
58,57,1.9279860440138232
58,59,2.046305462278184
58,60,20.943856103436612
58,61,20.13323659190638
58,62,18.76232346273153
58,63,17.244755359233345
58,64,16.17425231832415
58,65,15.641965795886156
58,66,14.584290020718091
58,67,13.819288442336896
58,68,13.80197703735831
58,69,13.729774850772937
58,70,14.389481277477527
58,71,15.542046424429747
58,72,15.897329159376158
58,73,16.497846454390874
58,74,17.181394407122177
58,75,17.35095546845481
58,76,17.748964529004947
58,77,18.70709995751471
58,78,17.46412029091406
58,79,16.970933592941332
58,80,16.404352807153607
58,81,15.392854368034937
58,82,13.678076889756012
58,83,13.109767357469646
58,84,12.70127021561189
58,85,12.027660515993398
58,86,11.252296068168848
58,87,10.974249115821488
58,88,10.959647644872486
58,89,11.454713790590516
58,90,12.199991988322171
58,91,13.028937322139376
58,92,15.03644143739342
58,93,7.0212705378171085
58,94,7.764263947334962
58,95,8.48349008020617
58,96,9.061118673754642
58,97,10.045040648765973
58,98,15.466760543526208
58,99,14.394371353883686
58,100,14.056429203168257
58,101,12.886734921464122
58,102,13.374760579954739
58,103,13.566777276786246
58,104,12.780703605613052
58,105,14.709585644344026
58,106,15.506373272717719
58,107,16.58893499311685
58,108,20.068694811479656
58,109,19.357344169645962
58,110,18.91615173767311
58,111,17.28735001684337
58,112,16.925045389870025
58,113,16.37994757218643
58,114,15.565899524765086
58,115,15.452530917957612
58,116,14.242108890833414
58,117,11.562195489896453
58,118,10.29675350349408
59,0,23.30674161468466
59,1,15.805325335045946
59,2,15.499412336492414
59,3,17.124817636434358
59,4,17.812026460713554
59,5,18.595931587713785
59,6,19.311186677880897
59,7,20.12975301720891
59,8,21.2879161698118
59,9,21.867366069370807
59,10,22.514746514561
59,11,22.837127734307533
59,12,23.204210686270464
59,13,14.153991475864274
59,14,14.393148166046842
59,15,15.487470818004097
59,16,16.349504474612562
59,17,17.26957101325419
59,18,17.684270843082913
59,19,18.374884260827873
59,20,19.52727131168247
59,21,20.090299547427183
59,22,20.950204736214854
59,23,21.323630420468277
59,24,23.396940267720723
59,25,25.077332157920857
59,26,24.252987058690053
59,27,23.560893080531475
59,28,22.690966036078983
59,29,21.74633442234706
59,30,20.75035040666412
59,31,19.24775743868905
59,32,18.47591046580346
59,33,17.592903026501986
59,34,16.659402504223582
59,35,15.97699646565972
59,36,18.599971892298957
59,37,19.526934550466677
59,38,20.23329312193194
59,39,20.669798870798502
59,40,15.78600251251915
59,41,15.184086914600966
59,42,14.418989794760105
59,43,13.875591368446077
59,44,13.15695585026169
59,45,12.230028089320637
59,46,11.546753111513278
59,47,10.691552130783478
59,48,9.890663972869318
59,49,9.18332679412699
59,50,8.130340312723467
59,51,7.286676855336363
59,52,6.632856027449146
59,53,6.80027150025769
59,54,5.258442791200222
59,55,4.977171732533868
59,56,5.225764223496247
59,57,3.7332016983887866
59,58,2.046305462278184
59,60,22.357288804550013
59,61,21.602996323274123
59,62,20.260504055876826
59,63,18.77130566441415
59,64,17.752399283969563
59,65,17.243579623977464
59,66,16.236508638243375
59,67,15.513783529624826
59,68,15.685935768326706
59,69,15.724903185977949
59,70,16.402192365778582
59,71,17.580514715539064
59,72,17.940236687299304
59,73,18.543759717078242
59,74,19.2273109052351
59,75,19.39370667494246
59,76,19.778866077886548
59,77,20.72059656213183
59,78,19.50909858816961
59,79,19.012357176767726
59,80,18.438373532008754
59,81,17.398486178220885
59,82,15.02706663641628
59,83,14.634914024127696
59,84,14.303994885491747
59,85,13.73793953293091
59,86,13.076187636038396
59,87,12.859309814649498
59,88,12.906783454007668
59,89,13.450714810478248
59,90,14.228712382581246
59,91,15.062677015083652
59,92,17.027352837227177
59,93,8.740809666958624
59,94,9.56594758841866
59,95,10.342480058273557
59,96,10.961345236650661
59,97,11.992402426486526
59,98,16.585790106659676
59,99,15.609589285174671
59,100,16.095411607983593
59,101,14.886757718859135
59,102,15.3101607798
59,103,15.592419321581753
59,104,14.73961801964747
59,105,16.7542870939927
59,106,17.552470903522842
59,107,18.6306687825312
59,108,21.984252161741754
59,109,21.27378688654733
59,110,20.803144312708785
59,111,19.100165745466086
59,112,18.708735983082168
59,113,18.132188391055248
59,114,17.24604598124086
59,115,17.07920252682255
59,116,15.89199198446463
59,117,13.169985646196864
59,118,11.910779804827957
60,0,1.9189344951412375
60,1,15.926811821988924
60,2,15.128457127545918
60,3,13.683822571519878
60,4,13.056448166558608
60,5,12.747380558815985
60,6,13.419896611298638
60,7,13.68849013704009
60,8,12.982287861154196
60,9,12.857379901633855
60,10,13.877399445245738
60,11,14.350016647799483
60,12,14.993072884524723
60,13,16.874614522090326
60,14,17.840138626322474
60,15,18.420060343856935
60,16,18.914653165762736
60,17,19.581996428581334
60,18,20.611753359887153
60,19,21.264250992073666
60,20,20.992846616245142
60,21,20.910957534769473
60,22,20.928143306985113
60,23,20.813487064327614
60,24,9.583550361849177
60,25,10.372068009753379
60,26,10.659611231711233
60,27,10.8949057666912
60,28,10.78214193963683
60,29,10.98389969729167
60,30,11.119439222469216
60,31,11.297726051363144
60,32,11.073363698062803
60,33,11.003172498270747
60,34,11.088300985328111
60,35,10.763888676420674
60,36,9.552112440319751
60,37,8.580169172711908
60,38,7.591925176530075
60,39,7.766027953295221
60,40,11.540443369414879
60,41,12.29878237474943
60,42,13.227082886623494
60,43,13.593787459319204
60,44,14.345050335259302
60,45,15.930747365471456
60,46,16.811122820401827
60,47,17.383917469698726
60,48,17.9133003056453
60,49,18.292856905024642
60,50,18.523605431600004
60,51,18.859216301452808
60,52,19.408858619921535
60,53,20.07540066504339
60,54,19.600369356972344
60,55,18.60399840896129
60,56,17.877395234427922
60,57,19.03739140459982
60,58,20.943856103436612
60,59,22.357288804550013
60,61,1.1366859208276547
60,62,2.459305587161789
60,63,3.968354803975064
60,64,5.207866331185199
60,65,5.810955812285317
60,66,7.030680109592047
60,67,7.949222524637759
60,68,9.992689606816526
60,69,12.387554555494276
60,70,12.867660791601859
60,71,14.276778547433413
60,72,14.792849063611744
60,73,15.509202561766315
60,74,16.318931593350765
60,75,17.058505962788377
60,76,18.37400519087367
60,77,19.658377322357595
60,78,15.381916668029403
60,79,14.7064079501345
60,80,13.937263264308479
60,81,12.442119200678885
60,82,7.343307015652951
60,83,7.902556536444226
60,84,8.484803785905724
60,85,9.553936635906416
60,86,10.944773608845312
60,87,11.714586262664715
60,88,12.51110894231377
60,89,13.205526804435284
60,90,14.03788078787232
60,91,14.123458218708805
60,92,11.958301246343305
60,93,14.12213156053298
60,94,13.6845397714427
60,95,13.361649676220644
60,96,13.215661631880872
60,97,13.056693790405944
60,98,6.586125412577873
60,99,7.034366561391088
60,100,14.367218488562571
60,101,12.784544135928689
60,102,11.080137394050805
60,103,13.586857085780998
60,104,11.806387067764598
60,105,15.036436729378988
60,106,15.951305605067565
60,107,17.01517387433088
60,108,9.510480580956365
60,109,9.447916794347336
60,110,8.64527399773616
60,111,7.305226470811374
60,112,6.944613498945062
60,113,6.743924932231898
60,114,6.464224804469437
60,115,6.133183389662963
60,116,7.306657424003545
60,117,9.575040651417462
60,118,10.79696507765624
61,0,3.030765333868884
61,1,14.791147862646573
61,2,13.994137958405254
61,3,12.548420323899922
61,4,11.925417618802859
61,5,11.625844594631566
61,6,12.309870124377458
61,7,12.595308090191178
61,8,11.927379005298388
61,9,11.825334406098495
61,10,12.858715396344001
61,11,13.337561591864976
61,12,13.985463709383835
61,13,15.749996968195921
61,14,16.713323629845746
61,15,17.28634349022284
61,16,17.778432988046116
61,17,18.445412793072684
61,18,19.475276728142312
61,19,20.12863675981536
61,20,19.862978032098937
61,21,19.785628297455556
61,22,19.81140009894021
61,23,19.701951486752385
61,24,8.699307416080462
61,25,9.606922963397446
61,26,9.811044531944214
61,27,9.987481122215703
61,28,9.820294573194172
61,29,9.967014817892332
61,30,10.057648109712282
61,31,10.18904365278047
61,32,9.949247460643292
61,33,9.868725308321803
61,34,9.952027758648528
61,35,9.633754913011327
61,36,8.426899473261564
61,37,7.475047123417795
61,38,6.5120950691459525
61,39,6.710489144967562
61,40,10.409320551388028
61,41,11.171994699010495
61,42,12.107289685928812
61,43,12.48147922194343
61,44,13.242164442219874
61,45,14.837503438652533
61,46,15.72789332179729
61,47,16.31719001175044
61,48,16.863334318711065
61,49,17.259199961103388
61,50,17.51874364559622
61,51,17.877815349576036
61,52,18.44305618882124
61,53,19.098785992474646
61,54,18.68119776898798
61,55,17.72381609654782
61,56,17.017129117465792
61,57,18.21670687006701
61,58,20.13323659190638
61,59,21.602996323274123
61,60,1.1366859208276547
61,62,1.4171642197250818
61,63,2.9688136829524616
61,64,4.183067344175277
61,65,4.782845262518858
61,66,5.997618605820688
61,67,6.911975590005171
61,68,8.874140727507564
61,69,11.254670680829996
61,70,11.731119431805068
61,71,13.143888650312592
61,72,13.662483903851154
61,73,14.383860103666187
61,74,15.199928009365282
61,75,15.939352105233132
61,76,17.254899342559728
61,77,18.54527488247364
61,78,14.269922571004052
61,79,13.588556620035394
61,80,12.812755234932784
61,81,11.307674662536973
61,82,6.671930541946431
61,83,7.034145350323561
61,84,7.5542664598931
61,85,8.563899254705413
61,86,9.915212620866512
61,87,10.66558772301374
61,88,11.438392088672238
61,89,12.105670627454279
61,90,12.917442968920305
61,91,12.992994520919334
61,92,10.821975422033958
61,93,13.243205037545865
61,94,12.758934986669152
61,95,12.394020456874603
61,96,12.21436688019682
61,97,12.008125489489267
61,98,6.323047096270645
61,99,6.558400459931565
61,100,13.230924072573373
61,101,11.659744415518968
61,102,9.958743945777577
61,103,12.453064867859934
61,104,10.69031842748771
61,105,13.900022511932503
61,106,14.817523812050089
61,107,15.887908971432898
61,108,8.52462610863633
61,109,8.420550242554548
61,110,7.596243741107947
61,111,6.179894750810321
61,112,5.809844719632898
61,113,5.609406186340236
61,114,5.3742416515380755
61,115,5.08819461869181
61,116,6.28809175795822
61,117,8.66697031766444
61,118,9.909364566712435
62,0,4.204550276781188
62,1,13.568443198802388
62,2,12.755503166203672
62,3,11.405957226847082
62,4,10.834789368296601
62,5,10.60222004767146
62,6,11.341976158870143
62,7,11.695939140840425
62,8,11.16064724072455
62,9,11.125619339085597
62,10,12.187577111944593
62,11,12.679492711860055
62,12,13.335785226635814
62,13,14.4542246163509
62,14,15.425820782256695
62,15,16.038946056996966
62,16,16.563400315384303
62,17,17.263661748653043
62,18,18.29738149517111
62,19,18.97076339247842
62,20,18.765374697556197
62,21,18.718971455286493
62,22,18.791385808603614
62,23,18.70644716422011
62,24,8.387707652728004
62,25,9.504439601455859
62,26,9.551440633716998
62,27,9.60594481898771
62,28,9.319859815895754
62,29,9.32665115987736
62,30,9.28516086589133
62,31,9.239605636719073
62,32,8.91877907622482
62,33,8.750061982023984
62,34,8.751256803889087
62,35,8.370411566410509
62,36,7.400328983959108
62,37,6.569996645842195
62,38,5.730932725326148
62,39,6.010553413544291
62,40,9.150583697572639
62,41,9.888883567520274
62,42,10.79751237054756
62,43,11.15161141143686
62,44,11.89319897833255
62,45,13.473560462254378
62,46,14.351911886585764
62,47,14.92642746180884
62,48,15.46205277710891
62,49,15.8508231088726
62,50,16.1033530174127
62,51,16.46066765839507
62,52,17.026269540308757
62,53,17.68162805079798
62,54,17.27128991192962
62,55,16.32531236363996
62,56,15.6262124579094
62,57,16.842139144013434
62,58,18.76232346273153
62,59,20.260504055876826
62,60,2.459305587161789
62,61,1.4171642197250818
62,63,1.553006483848632
62,64,2.7681991731061735
62,65,3.3693562256371115
62,66,4.586539034506179
62,67,5.502919838899799
62,68,7.563947339183941
62,69,10.007082164149272
62,70,10.534857650518349
62,71,12.031926761249965
62,72,12.572155141285576
62,73,13.327483213680864
62,74,14.177845237196522
62,75,14.914610519199055
62,76,16.22750835994312
62,77,17.544719013794428
62,78,13.285203464949415
62,79,12.577382135095053
62,80,11.766477088800091
62,81,10.183232381447946
62,82,5.436103958301251
62,83,5.653183405540427
62,84,6.146594806123482
62,85,7.1467486195278855
62,86,8.504441474544151
62,87,9.26304200328694
62,88,10.052201576483688
62,89,10.751921966690754
62,90,11.609084259119786
62,91,11.726462399355944
62,92,9.664150098557853
62,93,11.847403055317152
62,94,11.349012742856118
62,95,10.977426243020217
62,96,10.798165486819581
62,97,10.605587216318632
62,98,5.522307881287327
62,99,5.514913340335363
62,100,12.023243054430031
62,101,10.367721776887755
62,102,8.65624404693495
62,103,11.211365170639885
62,104,9.370976353211647
62,105,12.731618030293225
62,106,13.692037107954656
62,107,14.815339784495976
62,108,7.985899910948971
62,109,7.772613441312903
62,110,6.898142528237484
62,111,5.180609361772271
62,112,4.721460492367854
62,113,4.402634854980559
62,114,4.008765948336111
62,115,3.681420571745183
62,116,4.873282994727817
62,117,7.265098635151789
62,118,8.513427843608136
63,0,5.585980916659663
63,1,12.333970149453213
63,2,11.50165979460063
63,3,10.300400545480414
63,4,9.80873834929007
63,5,9.673068279031028
63,6,10.479890363025723
63,7,10.920942418070402
63,8,10.565299277567993
63,9,10.61569680606204
63,10,11.697327207611
63,11,12.198837255852254
63,12,12.8574399332368
63,13,13.10992390305871
63,14,14.091213851610176
63,15,14.760407079898043
63,16,15.328778074217025
63,17,16.072741876457766
63,18,17.108669077559433
63,19,17.80713175067612
63,20,17.682308686628616
63,21,17.676613003847915
63,22,17.809261366267403
63,23,17.75617612123041
63,24,8.408252272148168
63,25,9.725544683520413
63,26,9.598104296118859
63,27,9.511759393401153
63,28,9.092228214331728
63,29,8.927095388167693
63,30,8.717666754459072
63,31,8.43521258156921
63,32,8.006183523029518
63,33,7.71103146989514
63,34,7.586667705534279
63,35,7.1102953849908
63,36,6.5285348773019125
63,37,5.905856498652237
63,38,5.286210417911045
63,39,5.659368235743997
63,40,7.890018324061014
63,41,8.583537518232816
63,42,9.444536692551182
63,43,9.764957162855037
63,44,10.473322760876004
63,45,12.026135895339737
63,46,12.883630344885212
63,47,13.432787691552509
63,48,13.949502312681574
63,49,14.324631927525354
63,50,14.561248582366337
63,51,14.91134414653602
63,52,15.47440104003815
63,53,16.13142814294556
63,54,15.719994110189974
63,55,14.782452851614627
